Hour,VMT (Veh-Miles),VHT (Veh-Hours),Q (VMT/VHT),# Lane Points,% Observed
1/25/2024 8:00,"23,550,447.40","478,448.80",49.2225028,444390,55.3
1/25/2024 9:00,"21,903,862.80","412,692.30",53.07553061,444349,55.4
1/25/2024 10:00,"21,198,954.30","368,359.80",57.54958684,444390,55.4
1/25/2024 11:00,"21,392,327.00","362,145.40",59.07109962,444361,55.1
1/25/2024 12:00,"22,237,960.70","373,857.00",59.48253129,444328,55
1/25/2024 13:00,"23,279,763.10","394,720.90",58.97778177,444396,55.4
1/25/2024 14:00,"24,962,899.90","442,965.60",56.3540372,444390,55.4
1/25/2024 15:00,"25,633,807.30","495,835.90",51.69816728,444390,55.5
1/25/2024 16:00,"25,469,425.10","525,283.40",48.48701691,444384,55.4
1/25/2024 17:00,"24,854,942.80","538,334.50",46.17007232,444390,55.4
1/25/2024 18:00,"22,221,539.00","441,084.00",50.37938125,444355,55.4
1/25/2024 19:00,"18,534,978.60","312,996.60",59.21782729,444355,55.4
1/25/2024 20:00,"15,622,136.00","244,594.60",63.86950489,444390,55.4
1/25/2024 21:00,"13,204,783.40","200,043.20",66.00965891,444360,55.5
1/25/2024 22:00,"10,384,682.20","156,925.10",66.17604322,444347,55.5
1/25/2024 23:00,"7,268,562.70","109,865.40",66.15879704,444390,55.3
1/26/2024 0:00,"5,030,747.60","76,059.40",66.1423519,444273,55.4
1/26/2024 1:00,"3,857,163.50","58,662.70",65.75155082,444396,55.3
1/26/2024 2:00,"3,655,291.40","55,557.30",65.79317929,444402,55.3
1/26/2024 3:00,"4,489,580.50","67,937.10",66.08437069,444390,55.3
1/26/2024 4:00,"7,879,823.10","117,796.20",66.89369521,444338,54.6
1/26/2024 5:00,"14,131,550.50","211,185.30",66.91540794,444402,53.5
1/26/2024 6:00,"19,530,361.80","320,365.60",60.96273071,444396,55.1
1/26/2024 7:00,"23,661,298.50","410,467.70",57.64472698,444390,55.1
1/26/2024 8:00,"23,472,502.90","413,654.80",56.74418114,444366,55.2
1/26/2024 9:00,"21,914,660.60","373,143.50",58.72984683,444390,55.3
1/26/2024 10:00,"22,036,213.20","372,462.50",59.16357539,444384,55.2
1/26/2024 11:00,"23,000,142.10","389,140.50",59.10498162,444383,55.1
1/26/2024 12:00,"24,045,697.40","411,105.60",58.4903183,444414,55.1
1/26/2024 13:00,"24,881,023.30","437,561.40",56.86293009,444367,55.1
1/26/2024 14:00,"25,849,429.20","481,659.10",53.6674781,444390,55.1
1/26/2024 15:00,"26,362,192.50","524,348.50",50.27609023,444396,55.1
1/26/2024 16:00,"26,162,011.20","534,834.70",48.91606921,444361,55.1
1/26/2024 17:00,"25,506,268.00","520,420.80",49.01085429,444346,55.1
1/26/2024 18:00,"23,197,666.10","435,671.40",53.24578593,444349,55.1
1/26/2024 19:00,"19,960,424.60","333,049.00",59.93239613,444299,55.1
1/26/2024 20:00,"17,251,438.10","270,338.50",63.81421107,444384,55.1
1/26/2024 21:00,"15,232,949.30","229,777.50",66.29434692,444384,55.1
1/26/2024 22:00,"12,553,260.30","188,295.40",66.66790745,444364,55.1
1/26/2024 23:00,"9,344,688.20","140,268.50",66.6200052,444138,55.2
1/27/2024 0:00,"6,479,244.10","97,008.50",66.79047815,444268,55.4
1/27/2024 1:00,"4,767,941.10","71,742.60",66.45899507,444361,55.4
1/27/2024 2:00,"4,106,253.50","61,965.10",66.26719718,444390,55.4
1/27/2024 3:00,"3,813,461.90","57,739.40",66.04609504,444103,55.3
1/27/2024 4:00,"4,745,283.80","71,465.90",66.39927294,443982,55.3
1/27/2024 5:00,"7,197,779.80","107,816.80",66.7593529,444337,54.7
1/27/2024 6:00,"11,018,107.30","167,092.00",65.94036399,444270,55.2
1/27/2024 7:00,"14,889,455.60","227,980.00",65.3103588,444084,55.2
1/27/2024 8:00,"18,611,159.20","287,778.80",64.67175205,444260,55.3
1/27/2024 9:00,"21,634,373.50","341,518.60",63.34757023,444289,55.3
1/27/2024 10:00,"23,502,181.60","380,924.80",61.69769361,444306,55.3
1/27/2024 11:00,"24,515,000.20","409,378.60",59.88344335,444390,55.3
1/27/2024 12:00,"24,867,903.70","424,561.00",58.57321728,444336,55.3
1/27/2024 13:00,"24,847,714.60","428,199.50",58.02835968,444390,55.3
1/27/2024 14:00,"24,897,844.30","432,255.40",57.5998456,444360,55.3
1/27/2024 15:00,"24,899,124.40","433,598.90",57.42432557,444361,55.3
1/27/2024 16:00,"24,748,344.40","431,634.90",57.33629139,444396,55.2
1/27/2024 17:00,"23,895,990.20","416,109.90",57.42711289,444384,55.3
1/27/2024 18:00,"21,918,755.60","371,841.60",58.94648582,444355,55.3
1/27/2024 19:00,"18,711,522.20","296,215.80",63.16854874,444310,55.3
1/27/2024 20:00,"16,301,473.90","251,223.30",64.88838376,444360,55.3
1/27/2024 21:00,"15,260,974.80","230,879.70",66.09924909,444390,55.3
1/27/2024 22:00,"13,504,836.90","203,427.40",66.38651873,444396,55.2
1/27/2024 23:00,"10,127,374.00","151,288.40",66.9408494,444138,55.3
1/28/2024 0:00,"6,992,584.20","104,247.50",67.07675676,444258,55.2
1/28/2024 1:00,"4,960,091.40","74,202.40",66.84543088,444408,55.2
1/28/2024 2:00,"3,996,784.50","59,887.90",66.73776339,444390,55.2
1/28/2024 3:00,"3,285,963.60","49,468.10",66.42591084,444390,55.2
1/28/2024 4:00,"3,333,235.90","49,930.80",66.75710984,444259,45.8
1/28/2024 5:00,"4,737,470.60","70,926.90",66.79370732,444152,55.1
1/28/2024 6:00,"7,120,977.40","106,610.90",66.79408391,444390,55
1/28/2024 7:00,"9,787,690.90","146,149.10",66.9705862,444390,55.1
1/28/2024 8:00,"13,395,269.30","201,241.80",66.56305648,444324,55.2
1/28/2024 9:00,"17,747,925.20","270,356.30",65.64642733,444067,55.1
1/28/2024 10:00,"21,091,416.70","327,958.60",64.31121703,444047,55.1
1/28/2024 11:00,"23,037,091.70","367,469.90",62.69109851,444072,55.1
1/28/2024 12:00,"23,805,137.70","385,825.90",61.69916976,444107,55.1
1/28/2024 13:00,"23,920,849.20","388,882.30",61.51179727,444087,55.1
1/28/2024 14:00,"23,694,655.10","386,511.70",61.30384953,444088,55
1/28/2024 15:00,"23,399,554.30","380,633.40",61.47530485,444063,55.1
1/28/2024 16:00,"22,103,390.40","356,657.10",61.9737849,444053,55.1
1/28/2024 17:00,"21,127,145.50","339,888.10",62.1591209,444053,55.1
1/28/2024 18:00,"19,618,018.70","314,670.40",62.34465873,444123,55
1/28/2024 19:00,"19,334,017.60","305,479.50",63.29072033,444276,55
1/28/2024 20:00,"16,975,872.70","266,977.30",63.58545352,444330,55
1/28/2024 21:00,"13,922,899.20","209,715.00",66.3896202,444348,55
1/28/2024 22:00,"10,319,371.40","153,869.50",67.06573687,444348,55.1
1/28/2024 23:00,"6,983,119.60","104,268.30",66.97260433,444414,55.1
1/29/2024 0:00,"4,709,455.70","70,615.20",66.69181281,444432,55.2
1/29/2024 1:00,"3,535,036.10","53,385.10",66.21765436,444438,55.2
1/29/2024 2:00,"3,351,897.00","50,741.20",66.05868604,444432,55.2
1/29/2024 3:00,"4,429,215.30","66,736.40",66.36880773,444432,55.2
1/29/2024 4:00,"8,166,481.80","122,407.20",66.7156981,444426,55.1
1/29/2024 5:00,"14,532,628.00","223,050.50",65.15398082,444379,55
1/29/2024 6:00,"19,662,733.30","331,620.20",59.29292998,444444,55
1/29/2024 7:00,"23,223,182.70","425,232.60",54.61289351,444396,55
1/29/2024 8:00,"22,711,855.10","431,943.20",52.58065204,444343,55
1/29/2024 9:00,"20,825,914.70","368,142.90",56.57019244,444272,54.9
1/29/2024 10:00,"20,429,369.00","346,107.60",59.02606299,444342,54.9
1/29/2024 11:00,"20,586,098.90","343,839.30",59.87127969,444445,51.9
1/29/2024 12:00,"21,499,841.80","358,649.70",59.94663261,444383,54.8
1/29/2024 13:00,"22,281,167.10","374,359.20",59.51815022,444341,54.8
1/29/2024 14:00,"23,965,468.00","415,520.10",57.67583325,444331,54.8
1/29/2024 15:00,"24,979,993.30","461,956.30",54.07436439,444357,54.8
1/29/2024 16:00,"24,819,009.60","479,142.70",51.79878479,444271,54.8
1/29/2024 17:00,"24,054,919.20","469,598.70",51.22441608,444236,54.9
1/29/2024 18:00,"20,545,618.90","367,457.40",55.91292732,444226,54.9
1/29/2024 19:00,"16,327,070.60","260,926.50",62.57344731,444236,54.9
1/29/2024 20:00,"13,406,192.60","207,540.50",64.5955493,444221,54.9
1/29/2024 21:00,"11,181,560.70","169,305.20",66.04381141,444221,55
1/29/2024 22:00,"8,737,720.70","132,244.70",66.07236963,444271,55
1/29/2024 23:00,"6,197,158.50","94,222.60",65.77146566,444266,54.9
1/30/2024 0:00,"4,344,500.00","65,891.60",65.93404926,443926,53.1
1/30/2024 1:00,"3,406,144.90","52,032.80",65.46149544,443866,53.1
1/30/2024 2:00,"3,332,718.70","51,044.90",65.28994473,443856,52.8
1/30/2024 3:00,"4,367,396.90","66,362.70",65.81101884,443896,52.7
1/30/2024 4:00,"8,122,942.40","121,797.70",66.69208368,443901,52.6
1/30/2024 5:00,"14,934,307.70","225,349.10",66.27187639,443871,52.6
1/30/2024 6:00,"20,468,598.60","352,761.20",58.02395105,443841,53
1/30/2024 7:00,"24,237,157.70","464,254.30",52.20664127,443891,53.1
1/30/2024 8:00,"23,646,827.00","477,412.60",49.53121681,443851,53.1
1/30/2024 9:00,"21,752,856.80","408,087.70",53.30436766,444035,51.9
1/30/2024 10:00,"20,844,835.80","360,960.60",57.74823014,444084,48.2
1/30/2024 11:00,"20,817,705.50","350,685.30",59.36292596,443744,53
1/30/2024 12:00,"21,635,020.10","361,021.60",59.92721793,443677,53
1/30/2024 13:00,"22,705,677.20","381,665.50",59.49103914,443672,52.9
1/30/2024 14:00,"24,507,246.30","428,505.30",57.19239949,443692,53
1/30/2024 15:00,"25,454,505.80","482,631.60",52.74106751,443653,53.1
1/30/2024 16:00,"25,515,674.10","514,222.50",49.61990986,443667,53.1
1/30/2024 17:00,"24,769,423.80","518,532.60",47.76830579,443707,53.1
1/30/2024 18:00,"21,514,335.30","417,390.70",51.54483629,443692,53.2
1/30/2024 19:00,"17,396,978.80","287,875.50",60.43230077,443717,53.2
1/30/2024 20:00,"14,266,718.00","219,673.90",64.94498436,443692,53.2
1/30/2024 21:00,"11,888,526.90","178,489.60",66.6062723,443677,53.2
1/30/2024 22:00,"9,248,080.10","138,616.80",66.71687775,443677,53.2
1/30/2024 23:00,"6,417,856.30","96,600.10",66.43736704,443708,53.3
1/31/2024 0:00,"4,502,670.50","67,978.20",66.23697744,443737,53.7
1/31/2024 1:00,"3,494,873.40","53,153.00",65.75119749,443702,53.5
1/31/2024 2:00,"3,379,523.10","51,544.10",65.56566319,443712,53.5
1/31/2024 3:00,"4,414,270.00","66,785.10",66.09662934,443717,53.5
1/31/2024 4:00,"8,204,590.90","122,453.30",67.00179497,443652,53.4
1/31/2024 5:00,"15,001,366.30","225,292.30",66.58623619,443632,53.4
1/31/2024 6:00,"20,456,790.30","348,286.60",58.73550777,443667,53.4
1/31/2024 7:00,"24,358,659.20","453,649.40",53.69490007,443652,53.4
1/31/2024 8:00,"23,731,384.00","456,736.60",51.95857744,443814,53.4
1/31/2024 9:00,"21,806,534.20","391,865.20",55.64804989,443877,48.7
1/31/2024 10:00,"20,920,397.30","358,217.80",58.40133377,443988,53.4
1/31/2024 11:00,"21,077,177.20","354,920.90",59.38556225,443964,53.3
1/31/2024 12:00,"21,786,139.10","365,388.40",59.62460521,444024,53.3
1/31/2024 13:00,"22,773,093.10","387,514.20",58.76711899,444172,53.3
1/31/2024 14:00,"24,461,260.40","436,095.40",56.09153502,444234,53.3
1/31/2024 15:00,"25,158,942.60","487,185.80",51.64137091,444240,53.4
1/31/2024 16:00,"25,038,987.40","513,469.70",48.76429398,444216,53.2
1/31/2024 17:00,"24,130,893.00","515,226.70",46.8354862,444234,53.1
1/31/2024 18:00,"21,108,493.40","417,367.90",50.57526801,444222,53.1
1/31/2024 19:00,"17,272,638.60","292,186.40",59.11513541,444192,53.2
1/31/2024 20:00,"14,476,114.60","228,433.30",63.37129744,444222,53.2
1/31/2024 21:00,"12,242,286.10","187,110.00",65.42828336,444198,53.2
1/31/2024 22:00,"9,455,905.60","143,687.70",65.8087338,444222,53.2
1/31/2024 23:00,"6,633,920.20","101,271.30",65.5064189,444198,53.2
2/1/2024 0:00,"4,624,973.80","70,166.90",65.91389672,444287,53.7
2/1/2024 1:00,"3,536,660.20","54,249.30",65.19273428,444468,53.8
2/1/2024 2:00,"3,393,583.20","52,194.70",65.01777384,444403,53.7
2/1/2024 3:00,"4,366,831.80","66,539.70",65.62746451,444433,53.7
2/1/2024 4:00,"7,800,351.20","118,670.50",65.73117329,444091,53.6
2/1/2024 5:00,"13,852,972.30","214,449.30",64.59789004,444246,53.5
2/1/2024 6:00,"18,747,114.30","328,731.80",57.02859991,444216,53.4
2/1/2024 7:00,"22,763,074.50","438,726.10",51.88447758,444292,53.4
2/1/2024 8:00,"22,095,222.70","444,607.60",49.69600767,444326,53.4
2/1/2024 9:00,"20,172,759.20","380,161.40",53.06367033,444363,53.4
2/1/2024 10:00,"19,583,156.40","348,423.20",56.20508738,444377,53.3
2/1/2024 11:00,"19,934,291.10","343,870.20",57.97039435,444349,53.4
2/1/2024 12:00,"20,916,818.90","356,167.00",58.72756011,444372,53.2
2/1/2024 13:00,"21,980,165.70","371,106.80",59.22867945,444309,53.4
2/1/2024 14:00,"23,673,807.70","407,693.70",58.0676319,444332,53.4
2/1/2024 15:00,"24,567,495.40","443,182.80",55.43422579,444348,53.5
2/1/2024 16:00,"24,431,683.10","458,734.60",53.25886275,444373,53.6
2/1/2024 17:00,"23,959,253.10","462,896.00",51.75947319,444342,53.5
2/1/2024 18:00,"20,719,554.40","370,365.20",55.94357785,444347,53.4
2/1/2024 19:00,"16,891,744.10","271,047.40",62.32025874,444267,53.4
2/1/2024 20:00,"14,326,081.10","221,586.60",64.65228989,444409,53.4
2/1/2024 21:00,"12,366,951.00","187,519.60",65.95017801,444303,53.4
2/1/2024 22:00,"9,680,256.60","146,810.10",65.9372659,444398,53.5
2/1/2024 23:00,"6,820,311.00","103,506.20",65.89277744,444384,53.5
2/2/2024 0:00,"4,748,072.70","71,723.30",66.19986392,444392,53.8
2/2/2024 1:00,"3,687,018.90","56,039.30",65.79345031,444408,53.7
2/2/2024 2:00,"3,522,557.10","53,648.90",65.65944689,444397,53.7
2/2/2024 3:00,"4,360,506.50","66,159.60",65.9089006,444468,53.7
2/2/2024 4:00,"7,629,989.60","114,634.90",66.55904615,444171,53.6
2/2/2024 5:00,"13,721,308.50","206,021.10",66.60147189,444356,53.1
2/2/2024 6:00,"19,016,942.50","312,757.60",60.80409397,444161,53.5
2/2/2024 7:00,"23,307,778.90","407,751.20",57.16176654,444301,53.5
2/2/2024 8:00,"23,033,986.60","412,250.70",55.87373557,444171,53.6
2/2/2024 9:00,"21,684,079.50","373,249.50",58.09540133,444146,53.7
2/2/2024 10:00,"21,824,700.30","368,937.90",59.1554847,444202,53.7
2/2/2024 11:00,"22,751,064.80","385,277.90",59.05105068,444231,53.8
2/2/2024 12:00,"23,772,565.90","405,326.00",58.65048356,444306,53.8
2/2/2024 13:00,"24,634,412.30","428,925.90",57.4327927,444257,53.8
2/2/2024 14:00,"25,676,499.00","470,463.90",54.5769803,444277,53.8
2/2/2024 15:00,"26,016,654.10","505,206.30",51.4970896,444374,53.8
2/2/2024 16:00,"25,847,468.60","509,375.60",50.74343687,444316,53.8
2/2/2024 17:00,"25,148,082.00","497,307.40",50.56848541,444273,53.8
2/2/2024 18:00,"22,733,639.40","418,498.40",54.32192668,444309,53.8
2/2/2024 19:00,"19,622,279.80","324,382.20",60.49123472,444197,53.8
2/2/2024 20:00,"16,749,064.50","261,841.60",63.96639992,444252,53.8
2/2/2024 21:00,"14,810,704.10","223,144.80",66.3726159,444301,53.8
2/2/2024 22:00,"12,311,270.50","185,059.00",66.52619165,444335,53.8
2/2/2024 23:00,"9,199,695.50","138,083.30",66.62424421,444306,53.8
2/3/2024 0:00,"6,462,090.40","97,020.20",66.60561821,444257,53.9
2/3/2024 1:00,"4,716,958.60","71,195.80",66.25332674,444404,53.9
2/3/2024 2:00,"4,063,665.60","61,353.40",66.23374744,444438,53.9
2/3/2024 3:00,"3,785,686.60","57,260.40",66.11351999,444474,53.9
2/3/2024 4:00,"4,651,428.50","70,135.80",66.32031716,444196,53.8
2/3/2024 5:00,"7,029,957.90","105,240.70",66.79885158,444364,53.3
2/3/2024 6:00,"10,727,899.90","161,928.20",66.2509674,444276,53.6
2/3/2024 7:00,"14,432,115.20","219,706.80",65.68806792,444192,53.5
2/3/2024 8:00,"18,087,948.80","278,718.90",64.89674292,444246,53.6
2/3/2024 9:00,"21,315,803.10","333,726.60",63.87205305,444401,53.6
2/3/2024 10:00,"23,323,803.60","373,982.60",62.36601275,444282,53.6
2/3/2024 11:00,"24,451,527.70","401,427.00",60.91151741,444294,53.6
2/3/2024 12:00,"24,765,480.10","415,169.80",59.65144888,444317,53.6
2/3/2024 13:00,"24,889,573.40","421,864.00",58.99904566,444212,53.6
2/3/2024 14:00,"25,124,880.70","425,007.40",59.11633703,444261,53.6
2/3/2024 15:00,"25,150,225.20","428,636.10",58.67500474,444242,53.6
2/3/2024 16:00,"24,797,480.30","424,735.10",58.3834025,444242,53.6
2/3/2024 17:00,"23,739,365.80","409,214.90",58.01197806,444312,53.6
2/3/2024 18:00,"21,558,060.20","364,346.90",59.1690507,444146,53.6
2/3/2024 19:00,"18,552,210.80","293,502.70",63.20967678,444267,53.6
2/3/2024 20:00,"16,247,553.90","252,111.10",64.44600773,444306,53.6
2/3/2024 21:00,"14,935,317.40","228,310.10",65.41680548,444325,53.6
2/3/2024 22:00,"12,975,657.30","199,381.40",65.07957763,444357,53.6
2/3/2024 23:00,"9,859,721.20","151,178.20",65.21919959,444343,53.6
2/4/2024 0:00,"6,854,371.30","104,102.00",65.84283971,444251,54
2/4/2024 1:00,"4,796,151.80","72,534.80",66.12207933,444492,54
2/4/2024 2:00,"3,837,310.40","57,931.90",66.23829703,444462,54
2/4/2024 3:00,"3,151,007.30","47,859.80",65.83828808,444480,54.1
2/4/2024 4:00,"3,316,164.50","50,177.80",66.08828008,444121,53.9
2/4/2024 5:00,"4,539,629.10","68,567.60",66.20662091,444091,53.8
2/4/2024 6:00,"6,530,554.30","98,393.20",66.37200843,444096,53.8
2/4/2024 7:00,"8,529,856.40","128,897.60",66.1754478,444102,53.8
2/4/2024 8:00,"11,485,972.00","175,218.70",65.55220419,444268,53.9
2/4/2024 9:00,"15,222,177.20","236,070.30",64.481543,444468,53.9
2/4/2024 10:00,"18,150,178.20","284,799.30",63.72971493,444438,53.9
2/4/2024 11:00,"19,934,416.30","316,689.40",62.94626944,444462,53.4
2/4/2024 12:00,"21,080,018.30","338,817.90",62.21636549,444480,53.2
2/4/2024 13:00,"21,430,168.10","349,019.80",61.40100963,444468,53
2/4/2024 14:00,"21,336,091.40","350,343.90",60.90042213,444462,52.5
2/4/2024 15:00,"20,677,138.60","342,937.90",60.29411914,444474,52.3
2/4/2024 16:00,"19,849,351.60","328,737.70",60.38051492,444492,51.8
2/4/2024 17:00,"18,787,288.80","310,871.90",60.43418141,444540,51.6
2/4/2024 18:00,"16,942,880.00","281,569.00",60.17310144,444540,51.7
2/4/2024 19:00,"15,007,569.40","246,418.10",60.90286955,444440,51.7
2/4/2024 20:00,"13,247,176.80","216,549.60",61.17386871,444182,52
2/4/2024 21:00,"11,318,875.10","177,026.40",63.93891024,444486,52.1
2/4/2024 22:00,"8,833,319.70","136,871.90",64.5371307,444511,52.3
2/4/2024 23:00,"6,190,460.80","95,223.70",65.00966461,444193,52.3
2/5/2024 0:00,"4,322,379.70","65,736.60",65.75301582,444339,51.9
2/5/2024 1:00,"3,311,507.80","50,678.90",65.3429297,444294,52
2/5/2024 2:00,"3,156,005.60","48,422.60",65.17629371,444540,51.9
2/5/2024 3:00,"4,130,372.60","63,381.20",65.16715682,444552,51.8
2/5/2024 4:00,"7,421,389.40","114,692.20",64.70701059,444133,52
2/5/2024 5:00,"13,111,105.50","207,289.40",63.25024579,444032,52
2/5/2024 6:00,"17,926,515.90","305,654.70",58.64956731,444439,51.9
2/5/2024 7:00,"21,903,943.10","393,883.40",55.61022145,444552,51.8
2/5/2024 8:00,"21,267,693.60","388,732.10",54.71041265,444534,51.8
2/5/2024 9:00,"19,321,778.00","338,356.10",57.10486083,444492,52
2/5/2024 10:00,"18,851,834.30","323,846.30",58.21228867,444492,52
2/5/2024 11:00,"19,209,421.30","328,767.10",58.42866059,444504,52
2/5/2024 12:00,"19,886,499.70","343,434.90",57.90471411,444516,52
2/5/2024 13:00,"20,665,796.20","358,904.90",57.58014505,444522,52
2/5/2024 14:00,"22,236,567.80","396,075.40",56.14225928,444504,52
2/5/2024 15:00,"23,096,873.20","429,279.60",53.80379874,444528,51.9
2/5/2024 16:00,"23,117,134.90","440,181.10",52.5173273,444522,51.7
2/5/2024 17:00,"22,354,054.40","426,977.20",52.35421095,444522,51.8
2/5/2024 18:00,"18,695,448.40","329,384.70",56.75870312,444522,51.8
2/5/2024 19:00,"14,691,843.80","239,208.10",61.41867186,444516,51.9
2/5/2024 20:00,"12,110,094.10","193,676.80",62.52733471,444475,51.8
2/5/2024 21:00,"10,317,044.10","160,603.20",64.2393433,444480,51.9
2/5/2024 22:00,"8,138,105.80","125,478.70",64.85647205,444433,51.9
2/5/2024 23:00,"5,882,875.20","91,153.40",64.53818728,444356,52
2/6/2024 0:00,"4,162,837.30","63,721.80",65.3283068,444290,53.6
2/6/2024 1:00,"3,261,524.70","50,212.70",64.95417892,444212,53.4
2/6/2024 2:00,"3,206,788.70","49,386.70",64.93223277,444282,53.5
2/6/2024 3:00,"4,214,069.80","64,824.80",65.00706211,444196,53.4
2/6/2024 4:00,"7,659,682.10","117,262.70",65.32070386,444056,53.2
2/6/2024 5:00,"13,815,839.20","212,505.50",65.01403117,444136,53.2
2/6/2024 6:00,"19,101,625.50","328,366.20",58.17171652,444151,53.2
2/6/2024 7:00,"23,281,245.70","437,225.50",53.247685,444116,53.2
2/6/2024 8:00,"22,535,460.60","443,471.60",50.81601753,444121,53.2
2/6/2024 9:00,"20,210,215.80","375,538.60",53.81661379,444141,53.2
2/6/2024 10:00,"19,169,506.50","337,152.80",56.85702892,444156,53.3
2/6/2024 11:00,"19,217,357.90","330,619.60",58.12528326,444131,53.3
2/6/2024 12:00,"19,919,989.00","341,445.60",58.34015433,444146,53.3
2/6/2024 13:00,"20,987,747.00","358,310.70",58.57415645,444136,53.2
2/6/2024 14:00,"22,922,820.30","397,542.00",57.66137993,444106,53.3
2/6/2024 15:00,"24,027,133.90","439,317.70",54.69193228,444106,53.3
2/6/2024 16:00,"24,191,066.50","464,806.80",52.04542296,444091,53.3
2/6/2024 17:00,"23,627,437.70","467,796.30",50.50796191,444136,53.2
